STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-03-03 01:00,FM-12,CLR:00,9.94,,20,-6.7,16,-9.1,1,-17.2,43,19,330,29,30.32,1,-0.16,30.34,,,36,20,28,-6.9,,,,37,0,0617,1736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-03-03 01:54,FM-15,,10.00,,17,-8.3,13,-10.5,-2,-18.9,43,24,330,37,30.34,,,30.37,0.00,30.37,,,,,,,,,,0617,1736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-03-03 02:54,FM-15,,10.00,,16,-8.9,12,-11.1,-5,-20.6,38,17,310,26,30.37,,,30.40,0.00,30.40,,,,,,,,,,0617,1736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-03-03 03:54,FM-15,,10.00,,14,-10.0,10,-12.0,-5,-20.6,42,21,310,31,30.42,3,,30.45,0.00,30.45,,,,,,,,,,0617,1736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-03-03 04:00,FM-12,CLR:00,9.94,,14,-10.0,10,-12.0,-5,-20.6,42,21,310,31,30.43,3,-0.11,30.45,,,,,,,,,,,,0617,1736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-03-03 04:54,FM-15,,10.00,,13,-10.6,10,-12.5,-6,-21.1,42,22,320,26,30.47,,,30.50,0.00,30.50,,,,,,,,,,0617,1736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-03-03 05:54,FM-15,,10.00,,13,-10.6,10,-12.5,-6,-21.1,42,16,310,23,30.49,,,30.52,0.00,30.52,,,,,,,,,,0617,1736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-03-03 06:54,FM-15,,10.00,,12,-11.1,9,-12.9,-7,-21.7,42,14,310,,30.53,1,,30.56,0.00,30.56,,,,,,,,,,0617,1736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-03-03 07:00,FM-12,CLR:00,9.94,,12,-11.1,9,-12.9,-7,-21.7,42,14,310,,30.54,1,-0.11,30.56,,,48,,,,,,,,,0617,1736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-03-03 07:54,FM-15,,10.00,,14,-10.0,10,-12.1,-7,-21.7,38,20,310,29,30.55,,,30.58,0.00,30.58,,,,,,,,,,0617,1736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-03-03 08:54,FM-15,,10.00,,16,-8.9,12,-11.2,-6,-21.1,37,14,300,21,30.56,,,30.59,0.00,30.59,,,,,,,,,,0617,1736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-03-03 09:54,FM-15,,10.00,,18,-7.8,13,-10.4,-6,-21.1,34,15,310,,30.58,1,,30.61,0.00,30.61,,,,,,,,,,0617,1736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-03-03 10:00,FM-12,CLR:00,9.94,,18,-7.8,13,-10.4,-6,-21.1,34,15,310,,30.59,1,-0.05,30.61,,,,,,,,,,,,0617,1736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-03-03 10:54,FM-15,,10.00,,21,-6.1,16,-9.2,-6,-21.1,30,17,320,23,30.58,,,30.61,0.00,30.61,,,,,,,,,,0617,1736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-03-03 11:54,FM-15,,10.00,,23,-5.0,17,-8.4,-6,-21.1,27,14,340,18,30.57,,,30.59,0.00,30.60,,,,,,,,,,0617,1736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-03-03 12:54,FM-15,,10.00,,25,-3.9,18,-7.6,-6,-21.1,25,16,320,23,30.55,8,,30.58,0.00,30.58,,,,,,,,,,0617,1736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-03-03 13:00,FM-12,CLR:00,9.94,,25,-3.9,18,-7.6,-6,-21.1,25,16,320,23,30.56,8,+0.03,30.58,,,,13,,,,,,,,0617,1736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-03-03 13:54,FM-15,,10.00,,27,-2.8,20,-6.8,-6,-21.1,23,8,320,17,30.54,,,30.57,0.00,30.57,,,,,,,,,,0617,1736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-03-03 14:54,FM-15,FEW:02 250,10.00,,28,-2.2,20,-6.5,-7,-21.7,21,14,320,18,30.55,,,30.58,0.00,30.58,,,,,,,,,,0617,1736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-03-03 15:54,FM-15,SCT:04 250,10.00,,29,-1.7,21,-6.1,-8,-22.2,19,7,340,,30.55,3,,30.58,0.00,30.58,,,,,,,,,,0617,1736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-03-03 16:00,FM-12,,9.94,,29,-1.7,21,-6.1,-8,-22.2,19,7,340,,30.56,3,-0.00,30.58,,,,,,,,,,,,0617,1736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-03-03 16:54,FM-15,SCT:04 250,10.00,,28,-2.2,20,-6.6,-9,-22.8,19,10,340,,30.57,,,30.60,0.00,30.60,,,,,,,,,,0617,1736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-03-03 17:54,FM-15,SCT:04 250,10.00,,27,-2.8,20,-6.9,-8,-22.2,21,8,350,,30.60,,,30.63,0.00,30.63,,,,,,,,,,0617,1736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-03-03 18:54,FM-15,FEW:02 250,10.00,,27,-2.8,20,-6.8,-7,-21.7,22,3,340,,30.63,3,,30.66,0.00,30.66,,,,,,,,,,0617,1736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-03-03 19:00,FM-12,,9.94,,27,-2.8,20,-6.8,-7,-21.7,22,3,340,,30.64,3,-0.08,30.66,,,,,,,,,,,,0615,1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-03-03 19:54,FM-15,FEW:02 250,10.00,,26,-3.3,19,-7.2,-7,-21.7,23,7,330,,30.65,,,30.68,0.00,30.68,,,,,,,,,,0615,1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-03-03 20:54,FM-15,FEW:02 250,10.00,,25,-3.9,18,-7.6,-7,-21.7,24,7,340,,30.66,,,30.69,0.00,30.69,,,,,,,,,,0615,1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-03-03 21:54,FM-15,FEW:02 250,10.00,,24,-4.4,18,-8.1,-8,-22.2,24,7,310,,30.67,1,,30.70,0.00,30.70,,,,,,,,,,0615,1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-03-03 22:00,FM-12,,9.94,,24,-4.4,18,-8.1,-8,-22.2,24,7,310,,30.68,1,-0.04,30.70,,,,,,,,,,,,0615,1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-03-03 22:54,FM-15,FEW:02 250,10.00,,22,-5.6,17,-8.6,-3,-19.4,33,5,010,,30.67,,,30.70,0.00,30.70,,,,,,,,,,0615,1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-03-03 23:54,FM-15,FEW:02 250,10.00,,21,-6.1,16,-9.1,-6,-21.1,30,5,360,,30.68,,,30.71,0.00,30.71,,,,,,,,,,0615,1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-03-03 23:59,SOD,,,,,,,,,,,,,,,,,,,,29,12,21,-13.9,30,-5,16,44,0,0615,1737,,0.00,0.0,,30.50,30.57,12.9,37,330,30,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-03-04 00:54,FM-15,FEW:02 140,10.00,,21,-6.1,16,-9.1,-6,-21.1,30,6,360,,30.68,3,,30.71,0.00,30.71,,,,,,,,,,0615,1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-03-04 01:00,FM-12,,9.94,,21,-6.1,16,-9.1,-6,-21.1,30,6,360,,30.69,3,-0.01,30.71,,,27,12,19,-16.1,,,,46,0,0615,1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-03-04 01:54,FM-15,FEW:02 140,10.00,,20,-6.7,15,-9.5,-5,-20.6,32,6,360,,30.69,,,30.72,0.00,30.72,,,,,,,,,,0615,1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-03-04 02:54,FM-15,FEW:02 140,10.00,,19,-7.2,14,-9.9,-5,-20.6,34,3,010,,30.70,,,30.73,0.00,30.73,,,,,,,,,,0615,1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-03-04 03:54,FM-15,SCT:04 140 BKN:07 250,10.00,,19,-7.2,14,-10.1,-8,-22.2,29,7,350,,30.71,1,,30.74,0.00,30.74,,,,,,,,,,0615,1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-03-04 04:00,FM-12,,9.94,,19,-7.2,14,-10.1,-8,-22.2,29,7,350,,30.72,1,-0.03,30.74,,,,,,,,,,,,0615,1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-03-04 04:54,FM-15,SCT:04 140 BKN:07 250,10.00,,19,-7.2,14,-10.0,-7,-21.7,31,6,350,,30.73,,,30.76,0.00,30.76,,,,,,,,,,0615,1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-03-04 05:54,FM-15,SCT:04 140 BKN:07 250,10.00,,20,-6.7,15,-9.5,-6,-21.1,31,7,310,,30.74,,,30.77,0.00,30.77,,,,,,,,,,0615,1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-03-04 06:54,FM-15,FEW:02 80 SCT:04 180 BKN:07 250,10.00,,19,-7.2,14,-9.8,-4,-20.0,36,3,360,,30.75,1,,30.77,0.00,30.78,,,,,,,,,,0615,1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-03-04 07:00,FM-12,,9.94,,19,-7.2,14,-9.8,-4,-20.0,36,3,360,,30.76,1,-0.04,30.77,,,29,,,,,,,,,0615,1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-03-04 07:54,FM-15,FEW:02 180 SCT:04 250,10.00,,20,-6.7,15,-9.5,-5,-20.6,32,3,360,,30.76,,,30.78,0.00,30.79,,,,,,,,,,0615,1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-03-04 08:54,FM-15,FEW:02 200 SCT:04 250,10.00,,25,-3.9,19,-7.4,-3,-19.4,29,0,000,,30.77,,,30.79,0.00,30.80,,,,,,,,,,0615,1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-03-04 09:54,FM-15,FEW:02 200 BKN:07 250,10.00,,26,-3.3,20,-6.9,-2,-18.9,29,6,130,,30.76,0,,30.79,0.00,30.79,,,,,,,,,,0615,1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-03-04 10:00,FM-12,,9.94,,26,-3.3,20,-6.9,-2,-18.9,29,6,130,,30.77,0,-0.01,30.79,,,,,,,,,,,,0615,1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-03-04 10:54,FM-15,FEW:02 70 BKN:07 250,10.00,,28,-2.2,22,-5.8,3,-16.1,34,5,120,,30.74,,,30.77,0.00,30.77,,,,,,,,,,0615,1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-03-04 11:54,FM-15,FEW:02 70 BKN:07 250,10.00,,30,-1.1,24,-4.3,10,-12.2,43,7,080,,30.73,,,30.76,0.00,30.76,,,,,,,,,,0615,1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-03-04 12:54,FM-15,FEW:02 70 BKN:07 250,10.00,,32,0.0,26,-3.2,13,-10.6,45,9,080,,30.70,8,,30.73,0.00,30.73,,,,,,,,,,0615,1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-03-04 13:00,FM-12,,9.94,,32,0.0,26,-3.2,13,-10.6,45,9,080,,30.71,8,+0.06,30.73,,,,19,,,,,,,,0615,1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-03-04 13:54,FM-15,FEW:02 70 BKN:07 250,10.00,,34,1.1,27,-2.6,12,-11.1,40,10,090,,30.69,,,30.72,0.00,30.72,,,,,,,,,,0615,1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-03-04 14:54,FM-15,FEW:02 75 BKN:07 250,10.00,,35,1.7,28,-2.0,14,-10.0,42,7,100,,30.67,,,30.70,0.00,30.70,,,,,,,,,,0615,1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-03-04 15:54,FM-15,FEW:02 75 BKN:07 250,10.00,,38,3.3,29,-1.8,7,-13.9,27,10,180,,30.64,8,,30.67,0.00,30.67,,,,,,,,,,0615,1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-03-04 16:00,FM-12,,9.94,,38,3.3,29,-1.8,7,-13.9,27,10,180,,30.65,8,+0.06,30.67,,,,,,,,,,,,0615,1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-03-04 16:54,FM-15,FEW:02 80 BKN:07 250,10.00,,35,1.7,28,-2.2,13,-10.6,40,16,200,,30.64,,,30.67,0.00,30.67,,,,,,,,,,0615,1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-03-04 17:54,FM-15,SCT:04 130 BKN:07 250,10.00,,34,1.1,28,-2.3,15,-9.4,46,16,200,,30.65,,,30.68,0.00,30.68,,,,,,,,,,0615,1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-03-04 18:54,FM-15,SCT:04 130 BKN:07 250,10.00,,33,0.6,28,-2.0,19,-7.2,56,15,180,,30.65,3,,30.68,0.00,30.68,,,,,,,,,,0615,1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-03-04 19:00,FM-12,,9.94,,33,0.6,28,-2.0,19,-7.2,56,15,180,,30.66,3,-0.00,30.68,,,,,,,,,,,,0613,1738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-03-04 19:54,FM-15,SCT:04 130 BKN:07 250,10.00,,31,-0.6,28,-2.4,21,-6.1,67,13,180,21,30.65,,,30.67,0.00,30.68,,,,,,,,,,0613,1738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-03-04 20:54,FM-15,SCT:04 250,10.00,,31,-0.6,28,-2.3,22,-5.6,69,11,170,,30.64,,,30.67,0.00,30.67,,,,,,,,,,0613,1738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-03-04 21:54,FM-15,SCT:04 250,10.00,,31,-0.6,28,-2.1,23,-5.0,72,13,160,,30.63,8,,30.66,0.00,30.66,,,,,,,,,,0613,1738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-03-04 22:00,FM-12,,9.94,,31,-0.6,28,-2.1,23,-5.0,72,13,160,,30.64,8,+0.02,30.66,,,,,,,,,,,,0613,1738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-03-04 22:54,FM-15,FEW:02 60 SCT:04 250,10.00,,30,-1.1,28,-2.4,23,-5.0,75,8,170,,30.61,,,30.64,0.00,30.64,,,,,,,,,,0613,1738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-03-04 23:54,FM-15,FEW:02 60 SCT:04 250,10.00,,30,-1.1,28,-2.3,24,-4.4,79,8,170,,30.60,,,30.63,0.00,30.63,,,,,,,,,,0613,1738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-03-04 23:59,SOD,,,,,,,,,,,,,,,,,,,,38,19,29,-6.1,44,7,22,36,0,0613,1738,,0.00,0.0,,30.69,30.71,8.1,26,170,20,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-03-05 00:54,FM-15,FEW:02 60 SCT:04 250,10.00,,30,-1.1,28,-2.1,25,-3.9,82,7,160,,30.58,8,,30.61,0.00,30.61,,,,,,,,,,0613,1738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-03-05 01:00,FM-12,,9.94,,30,-1.1,28,-2.1,25,-3.9,82,7,160,,30.59,8,+0.05,30.61,,,32,19,26,-9.3,,,,39,0,0613,1738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
